Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
49948873,03/07/2021 12:27:10 AM,03/07/2021 12:38:17 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,189 FORBELL STREET,FORBELL STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,,BROOKLYN,FORBELL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:38:21 AM,05 BROOKLYN,3042060012,BROOKLYN,1021954,186482,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67844647581966,-73.86406622581099,"(40.67844647581966, -73.86406622581099)"
49950256,03/07/2021 12:27:12 AM,03/07/2021 12:52:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,1487 EAST   37 STREET,EAST   37 STREET,AVENUE M,FLATLANDS AVENUE,AVENUE M,FLATLANDS AVENUE,,BROOKLYN,EAST   37 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:52:14 AM,18 BROOKLYN,3076730006,BROOKLYN,1001282,164866,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61917917015864,-73.93864927902743,"(40.61917917015864, -73.93864927902743)"
49948992,03/07/2021 12:27:19 AM,03/07/2021 01:15:02 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,426 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,MACON STREET,MAC DONOUGH STREET,MACON STREET,MAC DONOUGH STREET,,BROOKLYN,MARCUS GARVEY BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 06:15:09 AM,03 BROOKLYN,3018537501,BROOKLYN,1001471,187850,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68226487067119,-73.93790980209647,"(40.68226487067119, -73.93790980209647)"
49950831,03/07/2021 12:27:24 AM,03/07/2021 01:10:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10025,840 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST  100 STREET,WEST  103 STREET,WEST  100 STREET,WEST  103 STREET,,NEW YORK,COLUMBUS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 06:10:34 AM,07 MANHATTAN,1018550001,MANHATTAN,994073,229647,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79699853113133,-73.96452220197735,"(40.79699853113133, -73.96452220197735)"
49949953,03/07/2021 12:27:24 AM,03/07/2021 02:58:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,2734 LACONIA AVENUE,LACONIA AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,BRONX,LACONIA AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 07:58:24 AM,11 BRONX,2045210022,BRONX,1024148,254834,ONLINE,Unspecified,BRONX,,,,,,,,40.86604490222243,-73.85575043538304,"(40.86604490222243, -73.85575043538304)"
49947232,03/07/2021 12:27:25 AM,03/07/2021 01:33:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2494 MORRIS AVENUE,MORRIS AVENUE,EAST FORDHAM ROAD,EAST  190 STREET,EAST FORDHAM ROAD,EAST  190 STREET,,BRONX,MORRIS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 06:33:24 AM,07 BRONX,2031740018,BRONX,1012088,253747,MOBILE,Unspecified,BRONX,,,,,,,,40.8631076889723,-73.89935733390479,"(40.8631076889723, -73.89935733390479)"
49951237,03/07/2021 12:27:36 AM,03/07/2021 12:41:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,775 48 STREET,48 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,,BROOKLYN,48 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 05:41:58 AM,07 BROOKLYN,3007680046,BROOKLYN,983349,173418,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64266892777269,-74.00324662133268,"(40.64266892777269, -74.00324662133268)"
49948546,03/07/2021 12:28:15 AM,03/07/2021 02:29:00 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,10461,2440 MACLAY AVENUE,MACLAY AVENUE,HUBBELL STREET,SEDDON STREET,HUBBELL STREET,SEDDON STREET,,BRONX,MACLAY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:29:02 AM,10 BRONX,2039930045,BRONX,1025736,245607,PHONE,Unspecified,BRONX,,,,,,,,40.84071224922153,-73.8500661977799,"(40.84071224922153, -73.8500661977799)"
49944855,03/07/2021 12:28:52 AM,03/07/2021 12:45:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,226 97 STREET,97 STREET,MARINE AVENUE,3 AVENUE,MARINE AVENUE,3 AVENUE,,BROOKLYN,97 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:45:18 AM,10 BROOKLYN,3061250018,BROOKLYN,974539,163740,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6160995830641,-74.03497823699966,"(40.6160995830641, -74.03497823699966)"
49949080,03/07/2021 12:29:00 AM,03/07/2021 06:45:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,1345 EAST GUNHILL ROAD,EAST GUNHILL ROAD,FISH AVENUE,SEXTON PLACE,FISH AVENUE,SEXTON PLACE,,BRONX,EAST GUN HILL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 11:45:34 AM,12 BRONX,2047590038,BRONX,1026609,256565,PHONE,Unspecified,BRONX,,,,,,,,40.87078449609165,-73.84684186720744,"(40.87078449609165, -73.84684186720744)"
49952352,03/07/2021 12:29:06 AM,03/07/2021 01:29:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,104-17 130 STREET,130 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,,SOUTH RICHMOND HILL,130 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 06:29:22 AM,10 QUEENS,4095900083,QUEENS,1035496,190399,ONLINE,Unspecified,QUEENS,,,,,,,,40.68912968510917,-73.8152137529239,"(40.68912968510917, -73.8152137529239)"
49945187,03/07/2021 12:29:08 AM,03/07/2021 12:44:59 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,11218,70 EAST    8 STREET,EAST    8 STREET,KERMIT PLACE,KERMIT PLACE,KERMIT PLACE,KERMIT PLACE,,BROOKLYN,EAST    8 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:45:01 AM,07 BROOKLYN,3053210051,BROOKLYN,991824,175551,PHONE,Unspecified,BROOKLYN,,,,,,,,40.648520359616796,-73.97270580805177,"(40.648520359616796, -73.97270580805177)"
49949733,03/07/2021 12:29:09 AM,03/07/2021 12:46:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,2 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST  193 STREET,FAIRVIEW AVENUE,WEST  193 STREET,,NEW YORK,BROADWAY TERRACE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/07/2021 05:46:48 AM,12 MANHATTAN,1021700550,MANHATTAN,1003232,251520,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85701873038883,-73.93138070391664,"(40.85701873038883, -73.93138070391664)"
49945920,03/07/2021 12:29:09 AM,03/07/2021 01:04:26 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11207,ARLINGTON AVENUE,ARLINGTON AVENUE,ARLINGTON AVENUE,VAN SICLEN AVENUE,ARLINGTON AVENUE,VAN SICLEN AVENUE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 06:04:28 AM,05 BROOKLYN,,BROOKLYN,1014173,186943,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.679741537688244,-73.89211689180948,"(40.679741537688244, -73.89211689180948)"
49946086,03/07/2021 12:29:15 AM,03/07/2021 12:48:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,72 ORCHARD STREET,ORCHARD STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,,NEW YORK,ORCHARD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:48:51 AM,03 MANHATTAN,1004080003,MANHATTAN,986874,200686,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.717513054061804,-73.99053418330956,"(40.717513054061804, -73.99053418330956)"
49949475,03/07/2021 12:29:24 AM,03/07/2021 02:25:24 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10003,63 EAST    7 STREET,EAST    7 STREET,NICHOLAS FIGUEROA WAY,1 AVENUE,NICHOLAS FIGUEROA WAY,1 AVENUE,,NEW YORK,EAST    7 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 07:25:28 AM,03 MANHATTAN,1004490050,MANHATTAN,987819,204349,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72756677239428,-73.98712324824191,"(40.72756677239428, -73.98712324824191)"
49951225,03/07/2021 12:29:29 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11210,3414 AVENUE J,AVENUE J,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,,BROOKLYN,AVENUE J,,In Progress,,,,18 BROOKLYN,3076160044,BROOKLYN,1000111,167789,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.627204366014894,-73.94286045197519,"(40.627204366014894, -73.94286045197519)"
49947250,03/07/2021 12:29:54 AM,03/07/2021 01:15:46 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,426 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,MACON STREET,MAC DONOUGH STREET,MACON STREET,MAC DONOUGH STREET,,BROOKLYN,MARCUS GARVEY BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 06:15:51 AM,03 BROOKLYN,3018537501,BROOKLYN,1001471,187850,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68226487067119,-73.93790980209647,"(40.68226487067119, -73.93790980209647)"
49947569,03/07/2021 12:30:02 AM,03/07/2021 12:53:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,475 CARLTON AVENUE,CARLTON AVENUE,FULTON STREET,ATLANTIC AVENUE,FULTON STREET,ATLANTIC AVENUE,,BROOKLYN,CARLTON AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 05:53:04 AM,02 BROOKLYN,3020070014,BROOKLYN,992407,187760,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68203083471569,-73.9705900973269,"(40.68203083471569, -73.9705900973269)"
49947459,03/07/2021 12:30:03 AM,03/07/2021 04:43:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,35-25 34 STREET,34 STREET,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,,ASTORIA,34 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 09:43:57 AM,01 QUEENS,4006380013,QUEENS,1004614,214900,ONLINE,Unspecified,QUEENS,,,,,,,,40.75650390690253,-73.92649590433884,"(40.75650390690253, -73.92649590433884)"
49947948,03/07/2021 12:30:07 AM,03/07/2021 01:27:04 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,11213,ST MARKS PLAYGROUND,ST MARKS PLAYGROUND,KINGSTON AVENUE,ALBANY AVENUE,KINGSTON AVENUE,ALBANY AVENUE,,BROOKLYN,ST MARKS PLAYGROUND,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 06:27:07 AM,08 BROOKLYN,3200709999,BROOKLYN,1000839,185091,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674693248781885,-73.94019526449351,"(40.674693248781885, -73.94019526449351)"
49949654,03/07/2021 12:30:11 AM,03/07/2021 03:24:46 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,1407 WHITE PLAINS ROAD,WHITE PLAINS ROAD,WOOD AVENUE,ARCHER STREET,WOOD AVENUE,ARCHER STREET,,BRONX,WHITE PLAINS ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 08:24:49 AM,09 BRONX,2039020063,BRONX,1022092,243877,ONLINE,Unspecified,BRONX,,,,,,,,40.835980274712725,-73.86324565084288,"(40.835980274712725, -73.86324565084288)"
49948685,03/07/2021 12:30:24 AM,03/07/2021 01:46:16 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11427,88-35 LYMAN STREET,LYMAN STREET,88 AVENUE,89 AVENUE,88 AVENUE,89 AVENUE,,QUEENS VILLAGE,LYMAN STREET,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 06:46:20 AM,13 QUEENS,4079720050,QUEENS,1058558,205292,ONLINE,Unspecified,QUEENS,,,,,,,,40.729843671061765,-73.73189132697263,"(40.729843671061765, -73.73189132697263)"
49945914,03/07/2021 12:30:25 AM,03/07/2021 03:00:34 AM,MAYOR'S OFFICE OF SPECIAL ENFORCEMENT,Mayor's Office of Special Enforcement,NonCompliance with Phased Reopening,Business not in compliance,Store/Commercial,10128,1580 3 AVENUE,3 AVENUE,EAST   88 STREET,EAST   89 STREET,EAST   88 STREET,EAST   89 STREET,,NEW YORK,3 AVENUE,,Closed,,Thank you for your report. It will be used to inform the Cityâs ongoing work to ensure that New Yorkâs phased reopening is happening in a safe manner.,03/07/2021 08:00:37 AM,08 MANHATTAN,1015170039,MANHATTAN,997340,223657,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78055335452873,-73.95273443046402,"(40.78055335452873, -73.95273443046402)"
49948389,03/07/2021 12:30:31 AM,03/07/2021 01:37:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2402 GRAND AVENUE,GRAND AVENUE,WEST  184 STREET,WEST FORDHAM ROAD,WEST  184 STREET,WEST FORDHAM ROAD,,BRONX,GRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 06:37:35 AM,07 BRONX,2031990012,BRONX,1010821,253310,MOBILE,Unspecified,BRONX,,,,,,,,40.86191216113011,-73.90393964525146,"(40.86191216113011, -73.90393964525146)"
49946490,03/07/2021 12:30:32 AM,03/07/2021 01:01:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472,1207 BEACH AVENUE,BEACH AVENUE,GLEASON AVENUE,PELHAM LINE,GLEASON AVENUE,PELHAM LINE,,BRONX,BEACH AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 06:01:36 AM,09 BRONX,2037630001,BRONX,1021327,241829,MOBILE,Unspecified,BRONX,,,,,,,,40.83036235589997,-73.86602154214397,"(40.83036235589997, -73.86602154214397)"
49948764,03/07/2021 12:30:39 AM,03/07/2021 01:09:22 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,222 EAST    7 STREET,EAST    7 STREET,FRIEL PLACE,CHURCH AVENUE,FRIEL PLACE,CHURCH AVENUE,,BROOKLYN,EAST    7 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 06:09:24 AM,12 BROOKLYN,3053290024,BROOKLYN,991659,174809,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64648386980861,-73.97330122844885,"(40.64648386980861, -73.97330122844885)"
49944460,03/07/2021 12:30:45 AM,03/07/2021 03:00:08 AM,MAYOR'S OFFICE OF SPECIAL ENFORCEMENT,Mayor's Office of Special Enforcement,Mass Gathering Complaint,Mass Gathering,Street/Sidewalk,10469,2734 LACONIA AVENUE,LACONIA AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ALLERTON AVENUE,ARNOW AVENUE,,BRONX,LACONIA AVENUE,,Closed,,Thank you for your report. It will be used to inform the Cityâs ongoing work to ensure that New Yorkâs phased reopening is happening in a safe manner.,03/07/2021 08:00:12 AM,11 BRONX,2045210022,BRONX,1024148,254834,ONLINE,Unspecified,BRONX,,,,,,,,40.86604490222243,-73.85575043538304,"(40.86604490222243, -73.85575043538304)"
49951923,03/07/2021 12:30:56 AM,03/07/2021 03:54:42 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,58 AVENUE,58 AVENUE,58 AVENUE,68 STREET,58 AVENUE,68 STREET,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 08:54:44 AM,05 QUEENS,,QUEENS,1013127,203155,MOBILE,Unspecified,QUEENS,,,,,,,,40.724243119538315,-73.89581857601083,"(40.724243119538315, -73.89581857601083)"
49946960,03/07/2021 12:31:03 AM,03/07/2021 01:02:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10012,71 GREENE STREET,GREENE STREET,BROOME STREET,SPRING STREET,BROOME STREET,SPRING STREET,,NEW YORK,GREENE STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 06:02:59 AM,02 MANHATTAN,1004860023,MANHATTAN,984002,202750,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72317862228166,-74.000894711167,"(40.72317862228166, -74.000894711167)"
49949731,03/07/2021 12:31:08 AM,03/07/2021 02:13:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,19 MAUJER STREET,MAUJER STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,,BROOKLYN,MAUJER STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 07:13:20 AM,01 BROOKLYN,3027850001,BROOKLYN,998000,198057,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71028678153632,-73.95040362950343,"(40.71028678153632, -73.95040362950343)"
49949189,03/07/2021 12:31:13 AM,03/07/2021 12:53:02 AM,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,10305,729 OCEANSIDE AVENUE,OCEANSIDE AVENUE,BUEL AVENUE,NAUGHTON AVENUE,BUEL AVENUE,NAUGHTON AVENUE,,STATEN ISLAND,OCEANSIDE AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 05:53:03 AM,02 STATEN ISLAND,5038390028,STATEN ISLAND,961648,149484,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57694624957325,-74.08136286344094,"(40.57694624957325, -74.08136286344094)"
49946945,03/07/2021 12:31:26 AM,03/07/2021 12:59:19 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10016,344 EAST   28 STREET,EAST   28 STREET,MOUNT CARMEL PLACE,1 AVENUE,MOUNT CARMEL PLACE,1 AVENUE,,NEW YORK,EAST   28 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 05:59:21 AM,06 MANHATTAN,1009330025,MANHATTAN,990750,208928,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.740133331981845,-73.9765439412839,"(40.740133331981845, -73.9765439412839)"
49944589,03/07/2021 12:31:29 AM,03/07/2021 01:41:04 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,104-65 122 STREET,122 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,,SOUTH RICHMOND HILL,122 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 06:41:05 AM,10 QUEENS,4095760047,QUEENS,1033774,189573,MOBILE,Unspecified,QUEENS,,,,,,,,40.68687231240273,-73.82142910963944,"(40.68687231240273, -73.82142910963944)"
49945232,03/07/2021 12:31:43 AM,03/07/2021 01:21:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1277 STERLING PLACE,STERLING PLACE,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,,BROOKLYN,STERLING PLACE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 06:21:04 AM,08 BROOKLYN,3013710101,BROOKLYN,1002020,184022,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67175679272049,-73.93594048026252,"(40.67175679272049, -73.93594048026252)"
